B01-6455003,631875,629618,520984,592577,305305,367775,592525,298904,401475,619492,668647,602913,252329,618309,619608,680752,418346,229389,432907,608955,216564,380671,497710,519236,218905,482537,322900,670131,642122,619493,385895,353906,260094,592539,629447,225065,592540,163694,671418,614379,129347,361942,619491,607946,609376,402060,389865,154405,337550,305294,522238,603689,214486,65629,652221,641797,621685,609270,678196,163476,392760,629321,242596,223054,577574,506554,592578,642115,550138,203160,225862,634452,680784,642110,607947,334948,229476,213951,619494,592537,163504,584996,229634,674125,422269,65587,316294,592534,199101,156416,603204,641858,448483,670130,374148,581916,607931,309794,656823,570899,157226,644562,602635,418347,511318,398659,232425,581917,629318,671286,334953,600016,192985,352328,334950,334951,615011,396804,331335,513012,217983,636644,666178,193353,192993,652179,648512,646918,612527,619489,193354,608016,621728,570906,641809,615174,119198,608904,334949,608970,592523,646682,615178,389866,592584,671341,292137,260084,646685,608958,629584,615106,589942,229629,181213,422222,641829,402092,667461,260027,93094,309753,592562,619606,229472,615137,469243,592575,257240,398658,678165,491371,121813,230338,373534,389867,579204,592569,642121,641813,246811,641831,155839,158557,592574,298905,193277,642125,681275,224043,504639,581914,111340,408416,615310,521122,615232,607943,121746,521117,629488,670133,90635,193361,659446,619488,229423,220914,636426,683763,574012,157236,399047,642120,629487,282674,493186,625083,154139,654565,628258,458518,402081,399965,629446,577575,232621,506572,130013,193268,380673,513503,229648,642054,215452,317843,678759,522236,171931,521123,641860,187740,425371,311387,680649,602975,641841,154134,436654,66261,130801,402079,599191,430534,313221,430539,681312,390343,652175,532112,680771,592544,165769,646457,193005,614372,606803,520891,90649,671410,631876,241859,629560,264294,469191,646686,608978,134601,192996,511401,641799,185037,487405,641839,667763,87888,352761,121747,121682,408411,395213,268967,607932,263104,592538,436652,463985,435950,232275,214488,436649,577578,165819,614241,254833,399050,213952,413193,226456,525030,592576,675071,511316,269845,261611,397419,469704,163688,521116,653011,511993,570903,118173,670132,106515,193010
B02-6113358,606803,163476
B03-6192634,298906,195197,192394,204733,229633,537200,192559,602913,226260,491358,491926,654845,229614,654881,674125,606803,397401,393577,193010
B06-6148017,581922,268963,402126,491358,606803,226255,383683,674129,402125
D02098-95-12,657293,228226,616953,618518,616954,418338,390322,202228,629347,536319,616955,653530,602828,647546,602824,602847,249417,611061,602851,602995,653531,370790,624879,629344,309303,313464,675841,239744,220684,632520,657292,675851,611008,602914,615324,389523,632518,675848,675843,629345,635928,249726,221052,314495
D02098-99-1000,618518,675855,675850,569189,616955,653530,602828,372536,647546,602995,372366,602992,653531,629344,657292,681918,611008,615324,389523,675843,629345,603391
B10-6308948,653531,602828
B04-6105159,215267,156612,602828,653531,206465,376107,376110,459717,594732,206464,315996,680886,206459,206457,376108,376115,449981,459726,361096
B06-6401339,653531,602828
D2098-95-12,603009,602993,549840,629343,603180,602828,549841,602847,603182,73010,603184,602729,60190,602851,602995,603771,602984,116926,603181,602832,581876,602914,602826,603164,602758,603390,78237,603174,603391
D02098-07-261,603009,602993,675855,675850,569189,603180,602925,602730,602837,602828,647546,602741,602847,603182,603184,602729,602851,602995,603771,602992,602984,603181,657292,602832,675851,611008,682022,602914,602826,603164,675843,602758,603390,571941,629345,603174,603391
D02098-08-520,603009,637503,602993,675859,603180,602925,602730,675847,602828,372536,602847,603182,603184,602729,602851,602995,603771,570921,372366,637508,602984,629344,677146,675841,603181,682022,602832,611008,602914,602826,603164,602758,603390,637507,425412,675848,570926,603174,637502,603391
D02098-99-802,603009,602993,87813,375826,603180,602730,602828,247268,41034,247267,602847,603182,603184,602729,602851,208420,602995,603771,40131,370790,602984,313464,603181,602832,602914,602826,603164,221346,602758,603390,535993,635928,603188,603174,603391
D02098-00-1009,603009,602993,603180,602730,602828,41034,602847,603182,603184,602729,602851,602995,603771,40131,602984,603181,602832,602914,602826,603164,602758,389523,603390,603174,603391
0599-00-1011,314495,603009,239742,602993,418338,390322,549840,629343,243399,603180,389524,602730,240667,374369,94729,602828,275168,372536,247268,247267,549841,602847,603182,73010,603184,602729,249417,611061,60190,602851,166407,240664,602995,603771,372366,155132,370790,602984,230364,624879,164322,313464,603181,220684,602832,581876,137079,611008,602914,602826,603164,241368,602758,389523,603390,78237,241362,249726,603174,603391
0987-03-388,314495,603009,239742,602993,418338,390322,549840,629343,243399,603180,389524,602730,240667,374369,94729,602828,275168,372536,247268,247267,549841,602847,603182,73010,603184,602729,249417,611061,60190,602851,166407,240664,602995,603771,372366,155132,370790,602984,230364,624879,164322,313464,603181,220684,602832,581876,137079,611008,602914,602826,603164,241368,602758,389523,603390,78237,241362,249726,603174,603391
5034-04-941,314495,603009,239742,637503,602993,418338,390322,549840,675850,629343,243399,603180,389524,602730,675847,240667,374369,602828,275168,372536,247268,247267,549841,602847,603182,73010,603184,602729,249417,611061,60190,602851,166407,240664,602995,603771,372366,241362,370790,602984,230364,624879,164322,313464,675841,603181,220684,602832,581876,137079,611008,602914,602826,603164,241368,602758,389523,603390,78237,632518,675848,675843,635928,249726,603174,637502,603391
D02098-06-801,681918,616955,675851,611008,372366,602992,372536,675843,647546,675855,675850,569189,603391
N97-2253103,450411,228226,398603,666861,477644,142183,141819,477194,373941,96573,133774,398602,194592,168454,94729,275386,155135,133773,124232,430036,275003,493557,314334,91541,651210,602983,223423,665152,598371,266721,194597,92204,666863,10764,91540,321660,477642,135823,260857,430034,75776,635547,430033,168455,218141,477198,398419,379428,379432,680649,544555,6727,51161,155132,130801
N97-2252940,94729,651210,155132,223423,155135,544555,133774,124232,398419,321660,602983,135823,398602,91541
N07-1207701,624879,418338,675850,602983,239744,220684,611061,602914
N04-1389583,418338,602983,220684,611061,624879
D02098-09-1900,653531,602995,657292
D02098-14-1341,632518,602995
D02098-05-550,611008,602851,602995
D07237-07-24,602995,221346,632518,635928,677570
D02098-08-99,676368,616953,616954,676366,602824,632520
D02098-96-146,220684,602824,249726
D02098-01-1,249726,220684,602824,166407
D02098-07-333,616953,616954,675843,629347,602824,602847,632520
D02098-13-778,602824,632520
D02098-04-1330,602824,632520
N06-1597789,372366,228226,372536,647546,602824,632520
D02098-97-330,681918,603009,40131,164322,221346,41034,603391
D02098-06-330,681918,221346,603391
D02098-02-330,681918,221346,603391
D02098-12-500,681918,616955,603391
D02098-93-665,228226,602914,249417,370790,647546,611061,390322,632518,313464,635928,249726,221052,602851,611008
B99-6552499,424996,424992,239744,602851,657293
N01-4743641,424992,424996,602851,239744
B86-6260314,684294,412352,33681,381399,262176,373214,684295,682841,211403,366876,190949,360644,422769,33680,290470,90354,286060,644323,190954,58892,244530,33677,373211,594838,75174,473145,21222,561575,683839,324787,190978,373207,644324,324816,483876,71239,530128,373205,1187,594836,619595,290471,324776,152854,324799,38023,594839,318033,149421,411260,594840,682840,387793,58650,313565,190968,382001,324792,360082,463134,603390,682869,594841,462064,360620,682834,168847,212843,373354
B05-6049767,602923,654329
N07-2145108,602989,603185
B04-6389414,602906,602989
B04-3001781,603415,423950,600534,431156,602915,600530,602753,602829,600529,423961
B98-3158062,166370,395768,168457,602915,584697,165585,168060,433020,637321,217868,581890,147606,629447,314334,201476,259016,379675,577561,146193,469325,532377,683624,592573,464242,648815,615311,473763,676113,165457,629466,436602,600538,387101,388859,539631,615188,384145,165971,384148,592528,438730,555614,682070,386306,388994,626827,427334,615011,469332,427337,129405,642106,361936,398667,666835,643807,615140,597991,240603,395882,519867,592562,395881,381222,600533,363312,178446,249423,48395,361078,146194,436606,679389,478224,129708,91877,433695,615272,204363,368381,600528,629487,538945,567430,399834,147603,625531,398662,577575,477642,553514,339205,108268,614310,341845,142213,554147,461711,525259,337130,678769,642111,396037,259829,543968,626829,489220,643367,602753,583937,646888,614309,577568,614326,539626,427096,385936,577578,643805,577572,674124,614346,427103,629322,41195,607822,683623,399267,670373,425864,554148,681806,109161,642127,509139,390065,554143,451332,194592,166338,361924,436590,426570,441771,654278,629625,554138,641797,648844,399268,677523,676112,155787,577574,539247,643884,436583,396273,643366,399701,389447,350358,670374,436601,395794,516350,629318,168454,554136,511800,142137,426925,525265,381211,395891,244867,174375,353801,615178,108526,436622,648840,554134,387105,615137,366847,619610,592575,607251,654747,600301,661669,600522,385933,120706,554135,607265,340059,607835,677069,423961,19302,665152,361085,516544,645656,200865,417255,435615,393826,678456,624238,648832,275150,76346,486140,367503,600537,554142,652860,398669,680229,550627,338530,217849,659188,399714,636937,528078,641864,676126,520697,603415,436604,554155,399255,641799,399263,436588,399705,232848,642116,554151,422574,399704,462015,395884,395885,597993,456657,555609,502800,511368,343331,397954,436584,532561,592525,680470,600539,654850,642113,133307,649384,436598,174571,162283,588407,426574,600535,424192,361091,600532,592571,464245,554145,284877,433698,374275,679236,512429,398002,284884,642110,532570,124089,554149,592559,365956,504008,607821,512428,615015,275149,165587,42053,390064,648833,431156,600530,532765,596440,260526,634207,634222,171447,592568,165436,460911,598371,608962,642124,341851,607245,592584,388844,555615,683622,641056,514960,641813,386188,539628,388851,397891,353800,642125,392966,399266,642109,284882,146734,119237,166371,424159,637014,577740,331389,648829,400431,452236,434521,515022,629446,641824,436603,662298,399297,679530,399261,388876,389456,339206,641860,654815,436625,629451,397895,436591,480056,667666,578119,525247,615308,436600,453720,358574,615275,464255,395887,386049,359757,334661,554152,41182,444688,629464,166369,648831,666838,398781,642112,361928,316325,681424,629618,671433,477644,477194,599875,124645,428852,618309,375475,679235,398144,648836,86417,578917,592539,597994,530541,516345,648830,399252,600529,436632,423950,395795,436613,592578,672226,480339,244868,654558,477198,676111,532563,41273,600527,376360,123017,65625,284888,655998,284876,319808,671287,516353,436629,671420,654557,388864,217223,436615,682599,179575,108069,554133,474946,641809,608970,368382,355075,642126,480338,394263,615106,467083,526491,353384,194597,570911,447786,525268,629556,516357,579204,166335,679494,680228,591300,392282,181394,178447,592574,554137,502652,208594,486719,426565,347840,643809,629488,454092,532566,168456,436621,395642,680387,426908,436607,409744,235202,168064,607914,603179,667672,398776,642054,648834,436614,168455,398777,452065,529002,90183,554146,284886,607305,641841,171448,679390,592544,436611,474948,201380,436609,259014,361094,165415,388840,142630,376542,435362,532376,454394,399265,395890,637036,440535,554132,381202,642118,395641
B96-3156136,600536,602753
B11-5060295,602829,602915,515424
B07-2103401,395763,480056,319808,672989,218681,124645,438730,602915,397891,451332,478224,399266,678769,395093,395762,398144,119237,86417,219199,489220,399255,219191,654559,399263,399252,619461,538945,619459,619458,334661,399268,395767,219099,444688,399265,516001,399297,398776,462015,398002,399261,275150,398781,398777,619460,555032,399267,395761,397954,654735,447786,275149,397895
N07-2007621,558381,610014,683698,155126,433370,108636,354529,645685,555436,683398,425440,619469,291227,602977,80543,600069,298968,545394,683703,683688,108061,65572,433362,582034,619648,224119,651639,176251,619468,603402,217931,541191,581878,570932,108273,619507,684402,570915,203067,90681,683394,672253,217821,645699,645692,468500,625085,671437,224128,653019,594729,683696,671422,284436,653089
N12-1783885,602977,545394
B81-3238253,516357,17775,76347,89290,509139,34030,285572,634207,634222,381170,680387,90855,504974,508688,603179,368382,48782,41273,316325,504008,33888,17747,424342
B80-4055428,509139,634222,316325,504008,508688,603179,680387,368382,634207
B02-3003886,388859,378156,386188,672232,388851,468633,672231,170027,83978,388994,388864,643809,362464,388840,386049,363292,642106,437121,603179,349071,368382,393826,388876,388844,394263,456657,592559,669767
B2009-3095001,350358,539628,525247,55954,347840,259014,454092,424159,554155,577740,259016,525265,55963,434521,600532,625531,554152,385936,428730,603179,368382,355075,358824,404774,353384,440855,365956,614310,440862,341845,56097,525268,600533
